Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Ratings","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P2.7JTR-ND,P2.7JCT-ND,P2.7JDKR-ND","ERJ-2GEJ2R7X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 2.7 OHM 5% 1/10W 0402","18,981","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","2.7 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P3.0JTR-ND,P3.0JCT-ND,P3.0JDKR-ND","ERJ-2GEJ3R0X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3 OHM 5% 1/10W 0402","146,345","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","3 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P3.3JTR-ND,P3.3JCT-ND,P3.3JDKR-ND","ERJ-2GEJ3R3X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.3 OHM 5% 1/10W 0402","70","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","3.3 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P3.6JTR-ND,P3.6JCT-ND,P3.6JDKR-ND","ERJ-2GEJ3R6X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.6 OHM 5% 1/10W 0402","62,261","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","3.6 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P3.9JTR-ND,P3.9JCT-ND,P3.9JDKR-ND","ERJ-2GEJ3R9X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.9 OHM 5% 1/10W 0402","419,594","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","3.9 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P4.3JTR-ND,P4.3JCT-ND,P4.3JDKR-ND","ERJ-2GEJ4R3X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.3 OHM 5% 1/10W 0402","19,091","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","4.3 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P4.7JTR-ND,P4.7JCT-ND,P4.7JDKR-ND","ERJ-2GEJ4R7X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.7 OHM 5% 1/10W 0402","9","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","4.7 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P5.1JTR-ND,P5.1JCT-ND,P5.1JDKR-ND","ERJ-2GEJ5R1X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.1 OHM 5% 1/10W 0402","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","5.1 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P5.6JTR-ND,P5.6JCT-ND,P5.6JDKR-ND","ERJ-2GEJ5R6X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.6 OHM 5% 1/10W 0402","78,312","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","5.6 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","ERJ-2GEJ5R6L-ND","ERJ-2GEJ5R6L","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.6 OHM 5% 1/10W 0402","0","0.00166","0","50000","Tape & Reel (TR)","ERJ-2G","Active","5.6 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P6.2JTR-ND,P6.2JCT-ND,P6.2JDKR-ND","ERJ-2GEJ6R2X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.2 OHM 5% 1/10W 0402","2","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","6.2 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P6.8JTR-ND,P6.8JCT-ND,P6.8JDKR-ND","ERJ-2GEJ6R8X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.8 OHM 5% 1/10W 0402","100,815","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","6.8 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P7.5JTR-ND,P7.5JCT-ND,P7.5JDKR-ND","ERJ-2GEJ7R5X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 7.5 OHM 5% 1/10W 0402","77,878","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","7.5 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P8.2JTR-ND,P8.2JCT-ND,P8.2JDKR-ND","ERJ-2GEJ8R2X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 8.2 OHM 5% 1/10W 0402","314,088","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","8.2 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P9.1JTR-ND,P9.1JCT-ND,P9.1JDKR-ND","ERJ-2GEJ9R1X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 9.1 OHM 5% 1/10W 0402","7,369","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","9.1 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P10JTR-ND,P10JCT-ND,P10JDKR-ND","ERJ-2GEJ100X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 10 OHM 5% 1/10W 0402","765,790","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","10 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P11JTR-ND,P11JCT-ND,P11JDKR-ND","ERJ-2GEJ110X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 11 OHM 5% 1/10W 0402","39,780","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","11 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P12JTR-ND,P12JCT-ND,P12JDKR-ND","ERJ-2GEJ120X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 12 OHM 5% 1/10W 0402","4,828","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","12 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P13JTR-ND,P13JCT-ND,P13JDKR-ND","ERJ-2GEJ130X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 13 OHM 5% 1/10W 0402","33,770","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","13 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P15JTR-ND,P15JCT-ND,P15JDKR-ND","ERJ-2GEJ150X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 15 OHM 5% 1/10W 0402","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","15 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P16JTR-ND,P16JCT-ND,P16JDKR-ND","ERJ-2GEJ160X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 16 OHM 5% 1/10W 0402","99,545","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","16 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P18JTR-ND,P18JCT-ND,P18JDKR-ND","ERJ-2GEJ180X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 18 OHM 5% 1/10W 0402","29,555","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","18 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P20JTR-ND,P20JCT-ND,P20JDKR-ND","ERJ-2GEJ200X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 20 OHM 5% 1/10W 0402","586","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","20 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P22JTR-ND,P22JCT-ND,P22JDKR-ND","ERJ-2GEJ220X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 22 OHM 5% 1/10W 0402","38,694","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","22 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","ERJ-2GEJ220L-ND","ERJ-2GEJ220L","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 22 OHM 5% 1/10W 0402","0","0.00166","0","50000","Tape & Reel (TR)","ERJ-2G","Active","22 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P24JTR-ND,P24JCT-ND,P24JDKR-ND","ERJ-2GEJ240X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 24 OHM 5% 1/10W 0402","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","24 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P27JTR-ND,P27JCT-ND,P27JDKR-ND","ERJ-2GEJ270X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 27 OHM 5% 1/10W 0402","56,402","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","27 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Photos/Panasonic%20Photos/ERJ-PA2-Series.jpg","P30JTR-ND,P30JCT-ND,P30JDKR-ND","ERJ-2GEJ300X","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 30 OHM 5% 1/10W 0402","149,998","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-2G","Active","30 Ohms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","AEC-Q200","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
